	Isample	g1	g2	Kr	KAW	AW0	Var
21483	    0.3173	    1.7901	    0.0412	    0.6720	   28.9580	    0.7105
21484	    0.3173	    1.7901	    0.0584	    0.6720	   28.9580	    0.7105
21485	    0.3173	    1.8151	    0.0584	    0.6720	   28.9580	    0.7105
21486	    0.3173	    1.8341	    0.0584	    0.6720	   28.9580	    0.7105
21487	    0.3173	    1.8341	    0.0584	    0.6720	   28.9240	    0.7105
21488	    0.3173	    1.8531	    0.0584	    0.6720	   28.9240	    0.7105
21489	    0.3173	    1.8531	    0.0584	    0.7020	   28.9240	    0.7105
21490	    0.3173	    1.8531	    0.0584	    0.7020	   28.9430	    0.7105
21491	    0.3173	    1.8531	    0.0584	    0.7380	   28.9430	    0.7105
21492	    0.3173	    1.8531	    0.0764	    0.7380	   28.9430	    0.7105
21493	    0.3573	    1.8531	    0.0764	    0.7380	   28.9430	    0.7105
21494	    0.3573	    1.8531	    0.0764	    0.7380	   28.9430	    0.7075
21495	    0.3573	    1.8531	    0.0764	    0.7380	   28.9430	    0.7075
21496	    0.3573	    1.8521	    0.0764	    0.7380	   28.9430	    0.7075
21497	    0.3373	    1.8521	    0.0764	    0.7380	   28.9430	    0.7075
21498	    0.3373	    1.8521	    0.0764	    0.7380	   28.9430	    0.6835
21499	    0.3373	    1.8521	    0.0764	    0.7640	   28.9430	    0.6835
21500	    0.3373	    1.8521	    0.0284	    0.7640	   28.9430	    0.6835
21501	    0.3373	    1.8521	    0.0911	    0.7640	   28.9430	    0.6835
21502	    0.3373	    1.8551	    0.0911	    0.7640	   28.9430	    0.6835
21503	    0.3213	    1.8551	    0.0911	    0.7640	   28.9430	    0.6835
21504	    0.3213	    1.8551	    0.0911	    0.7270	   28.9430	    0.6835
21505	    0.3213	    1.8551	    0.0911	    0.7270	   28.9430	    0.6835
21506	    0.3213	    1.8551	    0.0911	    0.7270	   28.9430	    0.6835
21507	    0.3483	    1.8551	    0.0911	    0.7270	   28.9430	    0.6835
21508	    0.3743	    1.8551	    0.0911	    0.7270	   28.9430	    0.6835
21509	    0.3953	    1.8551	    0.0911	    0.7270	   28.9430	    0.6835
21510	    0.3953	    1.9021	    0.0911	    0.7270	   28.9430	    0.6835
21511	    0.3953	    1.9021	    0.0911	    0.7270	   28.9430	    0.6445
21512	    0.3953	    1.9021	    0.1031	    0.7270	   28.9430	    0.6445
21513	    0.3953	    1.9021	    0.1031	    0.7750	   28.9430	    0.6445
21514	    0.3953	    1.9311	    0.1031	    0.7750	   28.9430	    0.6445
21515	    0.3953	    1.9311	    0.0531	    0.7750	   28.9430	    0.6445
21516	    0.3953	    1.9311	    0.0531	    0.7750	   28.9430	    0.6445
21517	    0.3953	    1.9311	    0.0531	    0.7750	   28.9430	    0.6445
21518	    0.3953	    1.9311	    0.0531	    0.7750	   28.9430	    0.6445
21519	    0.3953	    1.8951	    0.0531	    0.7750	   28.9430	    0.6445
21520	    0.3953	    1.8951	    0.0531	    0.7750	   28.9310	    0.6445
21521	    0.3953	    1.8951	    0.0531	    0.7750	   28.9310	    0.6445
21522	    0.3953	    1.8951	    0.0531	    0.7830	   28.9310	    0.6445
21523	    0.3953	    1.8951	    0.0531	    0.7830	   28.9310	    0.6835
21524	    0.3953	    1.8931	    0.0531	    0.7830	   28.9310	    0.6835
21525	    0.3953	    1.8931	    0.0341	    0.7830	   28.9310	    0.6835
21526	    0.3953	    1.9141	    0.0341	    0.7830	   28.9310	    0.6835
21527	    0.3953	    1.9141	    0.0341	    0.8100	   28.9310	    0.6835
21528	    0.4303	    1.9141	    0.0341	    0.8100	   28.9310	    0.6835
21529	    0.4203	    1.9141	    0.0341	    0.8100	   28.9310	    0.6835
21530	    0.4203	    1.9191	    0.0341	    0.8100	   28.9310	    0.6835
21531	    0.4613	    1.9191	    0.0341	    0.8100	   28.9310	    0.6835
21532	    0.4613	    1.9191	    0.0341	    0.8100	   28.9310	    0.6835
21533	    0.4613	    1.8901	    0.0341	    0.8100	   28.9310	    0.6835
21534	    0.4613	    1.8901	    0.0341	    0.8200	   28.9310	    0.6835
21535	    0.4613	    1.8901	    0.0341	    0.8200	   28.8890	    0.6835
21536	    0.4613	    1.8901	    0.0446	    0.8200	   28.8890	    0.6835
21537	    0.4613	    1.8901	    0.0446	    0.8090	   28.8890	    0.6835
21538	    0.4613	    1.8901	    0.0446	    0.8090	   28.8930	    0.6835
21539	    0.4613	    1.8701	    0.0446	    0.8090	   28.8930	    0.6835
21540	    0.4613	    1.8701	    0.0446	    0.8090	   28.9350	    0.6835
21541	    0.4113	    1.8701	    0.0446	    0.8090	   28.9350	    0.6835
21542	    0.4113	    1.8701	    0.0446	    0.7970	   28.9350	    0.6835
21543	    0.3883	    1.8701	    0.0446	    0.7970	   28.9350	    0.6835
21544	    0.3893	    1.8701	    0.0446	    0.7970	   28.9350	    0.6835
21545	    0.3893	    1.8701	    0.0446	    0.7970	   28.9350	    0.6465
21546	    0.3893	    1.8701	    0.0337	    0.7970	   28.9350	    0.6465
21547	    0.3893	    1.8521	    0.0337	    0.7970	   28.9350	    0.6465
21548	    0.3893	    1.8851	    0.0337	    0.7970	   28.9350	    0.6465
21549	    0.3893	    1.8851	    0.0337	    0.7970	   28.9350	    0.6485
21550	    0.3893	    1.8851	    0.0337	    0.7970	   28.9350	    0.6705
21551	    0.3893	    1.8851	    0.0337	    0.7970	   28.9350	    0.6205
21552	    0.3893	    1.8851	    0.0337	    0.7960	   28.9350	    0.6205
21553	    0.3893	    1.8851	    0.0337	    0.7960	   28.9350	    0.5885
21554	    0.3893	    1.8851	    0.0337	    0.7960	   28.8980	    0.5885
21555	    0.3893	    1.8851	    0.0337	    0.7960	   28.8910	    0.5885
21556	    0.3693	    1.8851	    0.0337	    0.7960	   28.8910	    0.5885
21557	    0.3693	    1.8851	    0.0337	    0.7960	   28.9360	    0.5885
21558	    0.3693	    1.8851	    0.0337	    0.7960	   28.9360	    0.5415
21559	    0.3303	    1.8851	    0.0337	    0.7960	   28.9360	    0.5415
21560	    0.3303	    1.9201	    0.0337	    0.7960	   28.9360	    0.5415
21561	    0.3323	    1.9201	    0.0337	    0.7960	   28.9360	    0.5415
21562	    0.3343	    1.9201	    0.0337	    0.7960	   28.9360	    0.5415
21563	    0.3143	    1.9201	    0.0337	    0.7960	   28.9360	    0.5415
21564	    0.2723	    1.9201	    0.0337	    0.7960	   28.9360	    0.5415
21565	    0.2723	    1.9201	    0.0337	    0.7460	   28.9360	    0.5415
21566	    0.2723	    1.9201	    0.0337	    0.7460	   28.9090	    0.5415
21567	    0.2723	    1.9201	    0.0337	    0.7460	   28.9050	    0.5415
21568	    0.2723	    1.8931	    0.0337	    0.7460	   28.9050	    0.5415
21569	    0.2723	    1.8931	    0.0832	    0.7460	   28.9050	    0.5415
21570	    0.2623	    1.8931	    0.0832	    0.7460	   28.9050	    0.5415
21571	    0.2623	    1.8781	    0.0832	    0.7460	   28.9050	    0.5415
21572	    0.2503	    1.8781	    0.0832	    0.7460	   28.9050	    0.5415
21573	    0.2503	    1.8531	    0.0832	    0.7460	   28.9050	    0.5415
21574	    0.2503	    1.8531	    0.0832	    0.7110	   28.9050	    0.5415
21575	    0.2503	    1.8531	    0.0832	    0.7480	   28.9050	    0.5415
21576	    0.2503	    1.8531	    0.0832	    0.7970	   28.9050	    0.5415
21577	    0.2503	    1.8531	    0.0632	    0.7970	   28.9050	    0.5415
21578	    0.2503	    1.8531	    0.0632	    0.7970	   28.9050	    0.5825
21579	    0.2503	    1.8661	    0.0632	    0.7970	   28.9050	    0.5825
21580	    0.2503	    1.8661	    0.0872	    0.7970	   28.9050	    0.5825
21581	    0.2503	    1.8661	    0.0872	    0.7970	   28.9530	    0.5825
21582	    0.2503	    1.8661	    0.0872	    0.7970	   28.9190	    0.5825
21583	    0.2503	    1.8661	    0.0872	    0.7970	   28.9190	    0.6025
21584	    0.2503	    1.8661	    0.0872	    0.7970	   28.9190	    0.6015
21585	    0.2503	    1.8661	    0.0472	    0.7970	   28.9190	    0.6015
21586	    0.2953	    1.8661	    0.0472	    0.7970	   28.9190	    0.6015
21587	    0.2953	    1.8661	    0.0472	    0.8350	   28.9190	    0.6015
21588	    0.2623	    1.8661	    0.0472	    0.8350	   28.9190	    0.6015
21589	    0.2623	    1.8661	    0.0472	    0.8350	   28.9190	    0.5675
21590	    0.2623	    1.8661	    0.0472	    0.8350	   28.9190	    0.5675
21591	    0.2623	    1.9061	    0.0472	    0.8350	   28.9190	    0.5675
21592	    0.2623	    1.9061	    0.0472	    0.7990	   28.9190	    0.5675
21593	    0.2623	    1.9061	    0.0472	    0.7630	   28.9190	    0.5675
21594	    0.2623	    1.9061	    0.0472	    0.7630	   28.9210	    0.5675
21595	    0.2623	    1.9061	    0.0472	    0.7630	   28.8760	    0.5675
21596	    0.2623	    1.9061	    0.0472	    0.7420	   28.8760	    0.5675
21597	    0.3013	    1.9061	    0.0472	    0.7420	   28.8760	    0.5675
21598	    0.3013	    1.9061	    0.0472	    0.7420	   28.8760	    0.6135
21599	    0.2953	    1.9061	    0.0472	    0.7420	   28.8760	    0.6135
21600	    0.2953	    1.8601	    0.0472	    0.7420	   28.8760	    0.6135
21601	    0.2953	    1.8601	    0.0472	    0.7420	   28.8760	    0.6135
21602	    0.2953	    1.8601	    0.0472	    0.7420	   28.9050	    0.6135
21603	    0.2953	    1.8861	    0.0472	    0.7420	   28.9050	    0.6135
21604	    0.2953	    1.8861	    0.0472	    0.7420	   28.8550	    0.6135
21605	    0.2763	    1.8861	    0.0472	    0.7420	   28.8550	    0.6135
21606	    0.2763	    1.8461	    0.0472	    0.7420	   28.8550	    0.6135
21607	    0.2763	    1.8461	    0.0472	    0.7420	   28.8550	    0.5715
21608	    0.2603	    1.8461	    0.0472	    0.7420	   28.8550	    0.5715
21609	    0.2603	    1.8791	    0.0472	    0.7420	   28.8550	    0.5715
21610	    0.2603	    1.8791	    0.0472	    0.7420	   28.8060	    0.5715
21611	    0.2603	    1.8791	    0.0472	    0.7420	   28.8170	    0.5715
21612	    0.2603	    1.8791	    0.0472	    0.7420	   28.8170	    0.6065
21613	    0.2603	    1.8791	    0.0472	    0.7420	   28.8170	    0.5595
21614	    0.2603	    1.8791	    0.0472	    0.7420	   28.8170	    0.5845
21615	    0.2603	    1.8791	    0.0472	    0.7760	   28.8170	    0.5845
21616	    0.2603	    1.8791	    0.0472	    0.7760	   28.8170	    0.5845
21617	    0.2603	    1.8321	    0.0472	    0.7760	   28.8170	    0.5845
21618	    0.2603	    1.8321	    0.0472	    0.7760	   28.8170	    0.5715
21619	    0.2603	    1.8321	    0.0472	    0.7760	   28.7870	    0.5715
21620	    0.2603	    1.8321	    0.0472	    0.8130	   28.7870	    0.5715
21621	    0.2603	    1.8321	    0.0472	    0.8020	   28.7870	    0.5715
21622	    0.2603	    1.8321	    0.0901	    0.8020	   28.7870	    0.5715
21623	    0.2603	    1.8321	    0.0901	    0.8020	   28.7870	    0.5475
21624	    0.2603	    1.8321	    0.0901	    0.8020	   28.7870	    0.5475
21625	    0.2603	    1.8131	    0.0901	    0.8020	   28.7870	    0.5475
21626	    0.2603	    1.8131	    0.0901	    0.8020	   28.7650	    0.5475
21627	    0.2703	    1.8131	    0.0901	    0.8020	   28.7650	    0.5475
21628	    0.2703	    1.8131	    0.0931	    0.8020	   28.7650	    0.5475
21629	    0.2703	    1.8131	    0.0931	    0.8020	   28.7650	    0.5945
21630	    0.2703	    1.8611	    0.0931	    0.8020	   28.7650	    0.5945
21631	    0.2703	    1.8611	    0.0931	    0.8020	   28.7650	    0.5975
21632	    0.2703	    1.8611	    0.0931	    0.7530	   28.7650	    0.5975
21633	    0.2703	    1.8611	    0.0931	    0.7530	   28.7650	    0.5715
21634	    0.2703	    1.8611	    0.0931	    0.7530	   28.7580	    0.5715
21635	    0.2483	    1.8611	    0.0931	    0.7530	   28.7580	    0.5715
21636	    0.2483	    1.8611	    0.0931	    0.7530	   28.7580	    0.5615
21637	    0.2483	    1.8611	    0.0931	    0.7530	   28.7760	    0.5615
21638	    0.2483	    1.8611	    0.0931	    0.7360	   28.7760	    0.5615
21639	    0.2483	    1.8611	    0.0931	    0.7140	   28.7760	    0.5615
21640	    0.2483	    1.8611	    0.0931	    0.7140	   28.7760	    0.5925
21641	    0.2483	    1.8611	    0.0931	    0.7140	   28.8010	    0.5925
21642	    0.2483	    1.8611	    0.0931	    0.7140	   28.7630	    0.5925
21643	    0.2483	    1.8611	    0.0881	    0.7140	   28.7630	    0.5925
21644	    0.2483	    1.8611	    0.0881	    0.6860	   28.7630	    0.5925
21645	    0.2483	    1.8611	    0.0881	    0.6860	   28.7630	    0.5655
21646	    0.2483	    1.8611	    0.0881	    0.6860	   28.7630	    0.5655
21647	    0.2483	    1.8611	    0.0881	    0.6950	   28.7630	    0.5655
21648	    0.2483	    1.8911	    0.0881	    0.6950	   28.7630	    0.5655
21649	    0.2483	    1.8651	    0.0881	    0.6950	   28.7630	    0.5655
21650	    0.2093	    1.8651	    0.0881	    0.6950	   28.7630	    0.5655
21651	    0.2093	    1.8651	    0.0981	    0.6950	   28.7630	    0.5655
21652	    0.2093	    1.8411	    0.0981	    0.6950	   28.7630	    0.5655
21653	    0.2383	    1.8411	    0.0981	    0.6950	   28.7630	    0.5655
21654	    0.2383	    1.8411	    0.0981	    0.6860	   28.7630	    0.5655
21655	    0.2383	    1.8411	    0.0981	    0.6780	   28.7630	    0.5655
21656	    0.2383	    1.8411	    0.0981	    0.6780	   28.7170	    0.5655
21657	    0.2383	    1.8691	    0.0981	    0.6780	   28.7170	    0.5655
21658	    0.2383	    1.8691	    0.0671	    0.6780	   28.7170	    0.5655
21659	    0.2103	    1.8691	    0.0671	    0.6780	   28.7170	    0.5655
21660	    0.2103	    1.8691	    0.0671	    0.6990	   28.7170	    0.5655
21661	    0.2103	    1.8781	    0.0671	    0.6990	   28.7170	    0.5655
21662	    0.2103	    1.8721	    0.0671	    0.6990	   28.7170	    0.5655
21663	    0.2103	    1.9201	    0.0671	    0.6990	   28.7170	    0.5655
21664	    0.2573	    1.9201	    0.0671	    0.6990	   28.7170	    0.5655
21665	    0.2573	    1.9361	    0.0671	    0.6990	   28.7170	    0.5655
21666	    0.2573	    1.8941	    0.0671	    0.6990	   28.7170	    0.5655
21667	    0.2573	    1.8631	    0.0671	    0.6990	   28.7170	    0.5655
21668	    0.2573	    1.8631	    0.0671	    0.6990	   28.6920	    0.5655
21669	    0.2743	    1.8631	    0.0671	    0.6990	   28.6920	    0.5655
21670	    0.2743	    1.8631	    0.0671	    0.6990	   28.6560	    0.5655
21671	    0.2743	    1.8631	    0.0671	    0.6990	   28.6560	    0.5885
21672	    0.2743	    1.8631	    0.0671	    0.6990	   28.6770	    0.5885
21673	    0.2743	    1.8631	    0.0341	    0.6990	   28.6770	    0.5885
21674	    0.2743	    1.8631	    0.0341	    0.6990	   28.6840	    0.5885
21675	    0.2743	    1.8631	    0.0341	    0.6990	   28.6840	    0.5825
21676	    0.2743	    1.8631	    0.0341	    0.6990	   28.6840	    0.6165
21677	    0.2933	    1.8631	    0.0341	    0.6990	   28.6840	    0.6165
21678	    0.2933	    1.8631	    0.0341	    0.6810	   28.6840	    0.6165
21679	    0.2933	    1.8631	    0.0341	    0.6810	   28.6460	    0.6165
21680	    0.2933	    1.8631	    0.0341	    0.6810	   28.6210	    0.6165
21681	    0.2513	    1.8631	    0.0341	    0.6810	   28.6210	    0.6165
21682	    0.2513	    1.8631	    0.0341	    0.6810	   28.6210	    0.5895
21683	    0.2513	    1.8631	    0.0341	    0.6810	   28.5810	    0.5895
21684	    0.2513	    1.8631	    0.0341	    0.6810	   28.5810	    0.5845
21685	    0.2533	    1.8631	    0.0341	    0.6810	   28.5810	    0.5845
21686	    0.2953	    1.8631	    0.0341	    0.6810	   28.5810	    0.5845
21687	    0.2953	    1.8631	    0.0341	    0.6810	   28.5810	    0.5695
21688	    0.2573	    1.8631	    0.0341	    0.6810	   28.5810	    0.5695
21689	    0.2573	    1.8861	    0.0341	    0.6810	   28.5810	    0.5695
21690	    0.2573	    1.8861	    0.0341	    0.6810	   28.5460	    0.5695
21691	    0.2573	    1.8861	    0.0341	    0.6620	   28.5460	    0.5695
21692	    0.2573	    1.8861	    0.0341	    0.6620	   28.5360	    0.5695
21693	    0.2143	    1.8861	    0.0341	    0.6620	   28.5360	    0.5695
21694	    0.2143	    1.8851	    0.0341	    0.6620	   28.5360	    0.5695
21695	    0.2143	    1.8851	    0.0970	    0.6620	   28.5360	    0.5695
21696	    0.2143	    1.8851	    0.0970	    0.6620	   28.5360	    0.5895
21697	    0.2143	    1.8851	    0.0850	    0.6620	   28.5360	    0.5895
21698	    0.2143	    1.9331	    0.0850	    0.6620	   28.5360	    0.5895
21699	    0.2143	    1.9331	    0.0850	    0.6460	   28.5360	    0.5895
21700	    0.2143	    1.9331	    0.0850	    0.6460	   28.5360	    0.5875
21701	    0.2143	    1.9331	    0.0550	    0.6460	   28.5360	    0.5875
21702	    0.2143	    1.9331	    0.0550	    0.6460	   28.5360	    0.5565
21703	    0.2323	    1.9331	    0.0550	    0.6460	   28.5360	    0.5565
21704	    0.2163	    1.9331	    0.0550	    0.6460	   28.5360	    0.5565
21705	    0.2163	    1.9331	    0.0550	    0.6010	   28.5360	    0.5565
21706	    0.2163	    1.9591	    0.0550	    0.6010	   28.5360	    0.5565
21707	    0.2113	    1.9591	    0.0550	    0.6010	   28.5360	    0.5565
21708	    0.2113	    1.9591	    0.0550	    0.5650	   28.5360	    0.5565
21709	    0.2113	    1.9591	    0.0550	    0.5650	   28.5790	    0.5565
21710	    0.2113	    1.9591	    0.0600	    0.5650	   28.5790	    0.5565
21711	    0.2113	    1.9591	    0.0600	    0.6010	   28.5790	    0.5565
21712	    0.2113	    1.9591	    0.0600	    0.6030	   28.5790	    0.5565
21713	    0.2113	    1.9201	    0.0600	    0.6030	   28.5790	    0.5565
21714	    0.2113	    1.9201	    0.0600	    0.6360	   28.5790	    0.5565
21715	    0.2113	    1.9201	    0.0700	    0.6360	   28.5790	    0.5565
21716	    0.2463	    1.9201	    0.0700	    0.6360	   28.5790	    0.5565
21717	    0.2463	    1.9201	    0.0700	    0.6360	   28.5790	    0.5245
21718	    0.2393	    1.9201	    0.0700	    0.6360	   28.5790	    0.5245
21719	    0.2393	    1.9201	    0.0700	    0.6360	   28.5790	    0.5015
21720	    0.2393	    1.9201	    0.0700	    0.6360	   28.5790	    0.5375
21721	    0.2393	    1.9201	    0.0700	    0.6360	   28.5780	    0.5375
21722	    0.2393	    1.9601	    0.0700	    0.6360	   28.5780	    0.5375
21723	    0.2393	    1.9601	    0.0700	    0.6360	   28.5780	    0.4885
21724	    0.2393	    1.9601	    0.0700	    0.6360	   28.5780	    0.4945
21725	    0.1903	    1.9601	    0.0700	    0.6360	   28.5780	    0.4945
21726	    0.1903	    1.9601	    0.0700	    0.6360	   28.5510	    0.4945
21727	    0.1903	    1.9601	    0.0700	    0.6270	   28.5510	    0.4945
21728	    0.1903	    1.9601	    0.0330	    0.6270	   28.5510	    0.4945
21729	    0.1903	    1.9601	    0.0330	    0.6270	   28.5510	    0.5125
21730	    0.1903	    1.9601	    0.0330	    0.6270	   28.5760	    0.5125
21731	    0.1903	    1.9601	    0.0330	    0.6270	   28.5760	    0.5495
21732	    0.1903	    1.9601	    0.0330	    0.6080	   28.5760	    0.5495
21733	    0.1903	    1.9601	    0.0792	    0.6080	   28.5760	    0.5495
21734	    0.1903	    1.9601	    0.0792	    0.5930	   28.5760	    0.5495
21735	    0.1903	    1.9141	    0.0792	    0.5930	   28.5760	    0.5495
21736	    0.1903	    1.9361	    0.0792	    0.5930	   28.5760	    0.5495
21737	    0.1903	    1.9361	    0.0792	    0.5590	   28.5760	    0.5495
21738	    0.1903	    1.9121	    0.0792	    0.5590	   28.5760	    0.5495
21739	    0.1903	    1.8621	    0.0792	    0.5590	   28.5760	    0.5495
21740	    0.1903	    1.8151	    0.0792	    0.5590	   28.5760	    0.5495
21741	    0.1903	    1.8151	    0.0792	    0.5820	   28.5760	    0.5495
21742	    0.1903	    1.8151	    0.0942	    0.5820	   28.5760	    0.5495
21743	    0.1903	    1.8471	    0.0942	    0.5820	   28.5760	    0.5495
21744	    0.1903	    1.8471	    0.0942	    0.5820	   28.5890	    0.5495
21745	    0.1903	    1.8471	    0.0942	    0.5820	   28.5890	    0.5495
21746	    0.2073	    1.8471	    0.0942	    0.5820	   28.5890	    0.5495
21747	    0.2073	    1.8621	    0.0942	    0.5820	   28.5890	    0.5495
21748	    0.2073	    1.8621	    0.0592	    0.5820	   28.5890	    0.5495
21749	    0.2143	    1.8621	    0.0592	    0.5820	   28.5890	    0.5495
