coordx	coordy	rank
867514.0810	4460814.5418	314
867514.0810	4461314.5418	314
867514.0810	4461814.5418	314
867514.0810	4462314.5418	314
867514.0810	4462814.5418	314
867514.0810	4463314.5418	314
867514.0810	4463814.5418	314
867514.0810	4464314.5418	314
867514.0810	4464814.5418	315
867514.0810	4465314.5418	316
867514.0810	4465814.5418	316
867514.0810	4466314.5418	316
867514.0810	4466814.5418	316
867514.0810	4467314.5418	316
867514.0810	4467814.5418	316
867514.0810	4468314.5418	316
867514.0810	4468814.5418	316
867514.0810	4469314.5418	316
867514.0810	4469814.5418	321
867514.0810	4470314.5418	321
867514.0810	4470814.5418	321
867514.0810	4471314.5418	321
867514.0810	4471814.5418	347
867514.0810	4472314.5418	347
867514.0810	4472814.5418	342
867514.0810	4473314.5418	341
867514.0810	4473814.5418	340
867514.0810	4474314.5418	339
867514.0810	4474814.5418	338
867514.0810	4475314.5418	337
867514.0810	4475814.5418	337
867514.0810	4476314.5418	336
867514.0810	4476814.5418	335
867514.0810	4477314.5418	335
867514.0810	4477814.5418	335
867514.0810	4478314.5418	335
867514.0810	4478814.5418	336
867514.0810	4479314.5418	336
867514.0810	4479814.5418	336
867514.0810	4480314.5418	337
867514.0810	4480814.5418	338
867514.0810	4481314.5418	339
867514.0810	4481814.5418	340
867514.0810	4482314.5418	341
867514.0810	4482814.5418	342
867514.0810	4483314.5418	343
867514.0810	4483814.5418	344
867514.0810	4484314.5418	342
867514.0810	4484814.5418	342
867514.0810	4485314.5418	342
867514.0810	4485814.5418	348
867514.0810	4486314.5418	348
867514.0810	4486814.5418	347
867514.0810	4487314.5418	345
867514.0810	4487814.5418	344
867514.0810	4488314.5418	344
867514.0810	4488814.5418	345
867514.0810	4489314.5418	346
867514.0810	4489814.5418	347
867514.0810	4490314.5418	348
867514.0810	4490814.5418	349
867514.0810	4491314.5418	352
867514.0810	4491814.5418	351
867514.0810	4492314.5418	352
867514.0810	4492814.5418	352
867514.0810	4493314.5418	354
867514.0810	4493814.5418	354
867514.0810	4494314.5418	355
867514.0810	4494814.5418	355
867514.0810	4495314.5418	355
867514.0810	4495814.5418	356
867514.0810	4496314.5418	358
867514.0810	4496814.5418	359
867514.0810	4497314.5418	360
867514.0810	4497814.5418	360
867514.0810	4498314.5418	361
867514.0810	4498814.5418	363
867514.0810	4499314.5418	366
867514.0810	4499814.5418	366
868014.0810	4429314.5418	298
868014.0810	4429814.5418	297
868014.0810	4430314.5418	296
868014.0810	4430814.5418	296
868014.0810	4431314.5418	296
868014.0810	4431814.5418	296
868014.0810	4432314.5418	296
868014.0810	4432814.5418	296
868014.0810	4433314.5418	296
868014.0810	4433814.5418	297
868014.0810	4434314.5418	298
868014.0810	4434814.5418	293
868014.0810	4435314.5418	293
868014.0810	4435814.5418	293
868014.0810	4436314.5418	298
868014.0810	4436814.5418	295
868014.0810	4437314.5418	294
868014.0810	4437814.5418	293
868014.0810	4438314.5418	293
868014.0810	4438814.5418	293
868014.0810	4439314.5418	294
868014.0810	4439814.5418	293
868014.0810	4440314.5418	298
868014.0810	4440814.5418	297
868014.0810	4441314.5418	296
868014.0810	4441814.5418	295
868014.0810	4442314.5418	295
868014.0810	4442814.5418	295
868014.0810	4443314.5418	295
868014.0810	4443814.5418	295
868014.0810	4444314.5418	296
868014.0810	4444814.5418	297
868014.0810	4445314.5418	298
868014.0810	4445814.5418	299
868014.0810	4446314.5418	300
868014.0810	4454314.5418	316
868014.0810	4454814.5418	314
868014.0810	4455314.5418	313
868014.0810	4455814.5418	313
868014.0810	4456314.5418	314
868014.0810	4456814.5418	315
868014.0810	4457314.5418	315
868014.0810	4457814.5418	315
868014.0810	4458314.5418	313
868014.0810	4458814.5418	314
868014.0810	4459314.5418	314
868014.0810	4459814.5418	313
868014.0810	4460314.5418	313
868014.0810	4460814.5418	313
868014.0810	4461314.5418	313
868014.0810	4461814.5418	313
868014.0810	4462314.5418	313
868014.0810	4462814.5418	314
868014.0810	4463314.5418	313
868014.0810	4463814.5418	313
868014.0810	4464314.5418	314
868014.0810	4464814.5418	315
868014.0810	4465314.5418	315
868014.0810	4465814.5418	315
868014.0810	4466314.5418	315
868014.0810	4466814.5418	316
868014.0810	4467314.5418	315
868014.0810	4467814.5418	315
868014.0810	4468314.5418	315
868014.0810	4468814.5418	315
868014.0810	4469314.5418	315
868014.0810	4469814.5418	320
868014.0810	4470314.5418	320
868014.0810	4470814.5418	320
868014.0810	4471314.5418	320
868014.0810	4471814.5418	335
868014.0810	4472314.5418	343
868014.0810	4472814.5418	342
868014.0810	4473314.5418	341
868014.0810	4473814.5418	340
868014.0810	4474314.5418	339
868014.0810	4474814.5418	339
868014.0810	4475314.5418	337
868014.0810	4475814.5418	336
868014.0810	4476314.5418	335
868014.0810	4476814.5418	334
868014.0810	4477314.5418	334
868014.0810	4477814.5418	334
868014.0810	4478314.5418	334
868014.0810	4478814.5418	335
868014.0810	4479314.5418	335
868014.0810	4479814.5418	336
868014.0810	4480314.5418	337
868014.0810	4480814.5418	338
868014.0810	4481314.5418	339
868014.0810	4481814.5418	340
868014.0810	4482314.5418	342
868014.0810	4482814.5418	343
868014.0810	4483314.5418	343
868014.0810	4483814.5418	342
868014.0810	4484314.5418	342
868014.0810	4484814.5418	341
868014.0810	4485314.5418	341
868014.0810	4485814.5418	344
868014.0810	4486314.5418	343
868014.0810	4486814.5418	343
868014.0810	4487314.5418	343
868014.0810	4487814.5418	343
868014.0810	4488314.5418	343
868014.0810	4488814.5418	344
868014.0810	4489314.5418	347
868014.0810	4489814.5418	348
868014.0810	4490314.5418	348
868014.0810	4490814.5418	348
868014.0810	4491314.5418	351
868014.0810	4491814.5418	350
868014.0810	4492314.5418	351
868014.0810	4492814.5418	352
868014.0810	4493314.5418	353
868014.0810	4493814.5418	353
868014.0810	4494314.5418	354
868014.0810	4494814.5418	354
868014.0810	4495314.5418	355
868014.0810	4495814.5418	356
868014.0810	4496314.5418	357
868014.0810	4496814.5418	358
868014.0810	4497314.5418	361
868014.0810	4497814.5418	361
868014.0810	4498314.5418	362
868014.0810	4498814.5418	364
868014.0810	4499314.5418	367
868514.0810	4429314.5418	295
868514.0810	4429814.5418	297
868514.0810	4430314.5418	296
868514.0810	4430814.5418	295
868514.0810	4431314.5418	295
868514.0810	4431814.5418	295
868514.0810	4432314.5418	295
868514.0810	4432814.5418	295
868514.0810	4433314.5418	296
868514.0810	4433814.5418	297
868514.0810	4434314.5418	292
868514.0810	4434814.5418	292
868514.0810	4435314.5418	292
868514.0810	4435814.5418	293
868514.0810	4436314.5418	295
868514.0810	4436814.5418	294
868514.0810	4437314.5418	293
868514.0810	4437814.5418	292
868514.0810	4438314.5418	292
868514.0810	4438814.5418	293
868514.0810	4439314.5418	292
868514.0810	4439814.5418	293
868514.0810	4440314.5418	297
868514.0810	4440814.5418	296
868514.0810	4441314.5418	295
868514.0810	4441814.5418	294
868514.0810	4442314.5418	295
868514.0810	4442814.5418	294
868514.0810	4443314.5418	294
868514.0810	4443814.5418	295
868514.0810	4444314.5418	296
868514.0810	4444814.5418	297
868514.0810	4445314.5418	298
868514.0810	4445814.5418	299
868514.0810	4446314.5418	300
868514.0810	4450814.5418	316
868514.0810	4451314.5418	316
868514.0810	4454314.5418	313
868514.0810	4454814.5418	313
868514.0810	4455314.5418	312
868514.0810	4455814.5418	312
868514.0810	4456314.5418	312
868514.0810	4456814.5418	312
868514.0810	4457314.5418	314
868514.0810	4457814.5418	314
868514.0810	4458314.5418	314
868514.0810	4458814.5418	312
868514.0810	4459314.5418	313
868514.0810	4459814.5418	312
868514.0810	4460314.5418	312
868514.0810	4460814.5418	312
868514.0810	4461314.5418	312
868514.0810	4461814.5418	312
868514.0810	4462314.5418	312
868514.0810	4462814.5418	313
868514.0810	4463314.5418	312
868514.0810	4463814.5418	313
868514.0810	4464314.5418	314
868514.0810	4464814.5418	314
868514.0810	4465314.5418	314
868514.0810	4465814.5418	314
868514.0810	4466314.5418	314
868514.0810	4466814.5418	314
868514.0810	4467314.5418	314
868514.0810	4467814.5418	314
868514.0810	4468314.5418	314
868514.0810	4468814.5418	314
868514.0810	4469314.5418	319
868514.0810	4469814.5418	319
868514.0810	4470314.5418	319
868514.0810	4470814.5418	319
868514.0810	4471314.5418	319
868514.0810	4471814.5418	335
868514.0810	4472314.5418	334
868514.0810	4472814.5418	333
868514.0810	4473314.5418	333
868514.0810	4473814.5418	340
868514.0810	4474314.5418	340
868514.0810	4474814.5418	338
868514.0810	4475314.5418	337
868514.0810	4475814.5418	337
868514.0810	4476314.5418	335
868514.0810	4476814.5418	334
868514.0810	4477314.5418	333
868514.0810	4477814.5418	333
868514.0810	4478314.5418	333
868514.0810	4478814.5418	334
868514.0810	4479314.5418	335
868514.0810	4479814.5418	336
868514.0810	4480314.5418	337
868514.0810	4480814.5418	338
868514.0810	4481314.5418	340
868514.0810	4481814.5418	340
868514.0810	4482314.5418	343
868514.0810	4482814.5418	344
868514.0810	4483314.5418	340
868514.0810	4483814.5418	340
868514.0810	4484314.5418	341
868514.0810	4484814.5418	340
868514.0810	4485314.5418	341
868514.0810	4485814.5418	340
868514.0810	4486314.5418	343
868514.0810	4486814.5418	342
868514.0810	4487314.5418	342
868514.0810	4487814.5418	342
868514.0810	4488314.5418	342
868514.0810	4488814.5418	343
868514.0810	4489314.5418	344
868514.0810	4489814.5418	346
868514.0810	4490314.5418	347
868514.0810	4490814.5418	348
868514.0810	4491314.5418	349
868514.0810	4491814.5418	349
868514.0810	4492314.5418	350
868514.0810	4492814.5418	351
868514.0810	4493314.5418	352
868514.0810	4493814.5418	352
868514.0810	4494314.5418	353
868514.0810	4494814.5418	354
868514.0810	4495314.5418	355
868514.0810	4495814.5418	356
868514.0810	4496314.5418	358
868514.0810	4496814.5418	358
868514.0810	4497314.5418	362
868514.0810	4497814.5418	362
868514.0810	4498314.5418	362
869014.0810	4428814.5418	295
869014.0810	4429314.5418	294
869014.0810	4429814.5418	294
869014.0810	4430314.5418	294
869014.0810	4430814.5418	295
869014.0810	4431314.5418	294
869014.0810	4431814.5418	294
869014.0810	4432314.5418	294
869014.0810	4432814.5418	295
869014.0810	4433314.5418	296
869014.0810	4433814.5418	297
869014.0810	4434314.5418	292
869014.0810	4434814.5418	291
869014.0810	4435314.5418	291
869014.0810	4435814.5418	292
869014.0810	4436314.5418	295
869014.0810	4436814.5418	294
869014.0810	4437314.5418	293
869014.0810	4437814.5418	292
869014.0810	4438314.5418	291
869014.0810	4438814.5418	291
869014.0810	4439314.5418	292
869014.0810	4439814.5418	292
869014.0810	4440314.5418	291
869014.0810	4440814.5418	295
869014.0810	4441314.5418	294
869014.0810	4441814.5418	293
869014.0810	4442314.5418	293
869014.0810	4442814.5418	293
869014.0810	4443314.5418	294
869014.0810	4443814.5418	295
869014.0810	4444314.5418	296
869014.0810	4444814.5418	297
869014.0810	4445314.5418	299
869014.0810	4445814.5418	299
869014.0810	4446314.5418	300
869014.0810	4446814.5418	298
869014.0810	4447314.5418	298
869014.0810	4447814.5418	298
869014.0810	4450814.5418	316
869014.0810	4451314.5418	315
869014.0810	4451814.5418	315
869014.0810	4453814.5418	314
869014.0810	4454314.5418	313
869014.0810	4454814.5418	312
869014.0810	4455314.5418	311
869014.0810	4455814.5418	311
869014.0810	4456314.5418	311
869014.0810	4456814.5418	312
869014.0810	4457314.5418	314
869014.0810	4457814.5418	313
869014.0810	4458314.5418	313
869014.0810	4458814.5418	313
869014.0810	4459314.5418	311
869014.0810	4459814.5418	312
869014.0810	4460314.5418	311
869014.0810	4460814.5418	311
869014.0810	4461314.5418	311
869014.0810	4461814.5418	311
869014.0810	4462314.5418	311
869014.0810	4462814.5418	312
869014.0810	4463314.5418	311
869014.0810	4463814.5418	313
869014.0810	4464314.5418	313
869014.0810	4464814.5418	314
869014.0810	4465314.5418	313
869014.0810	4465814.5418	313
869014.0810	4466314.5418	313
869014.0810	4466814.5418	313
869014.0810	4467314.5418	313
869014.0810	4467814.5418	313
869014.0810	4468314.5418	313
869014.0810	4468814.5418	314
869014.0810	4469314.5418	319
869014.0810	4469814.5418	318
869014.0810	4470314.5418	318
869014.0810	4470814.5418	318
869014.0810	4471314.5418	318
869014.0810	4471814.5418	319
869014.0810	4472314.5418	334
869014.0810	4472814.5418	333
869014.0810	4473314.5418	332
869014.0810	4473814.5418	332
869014.0810	4474314.5418	339
869014.0810	4474814.5418	338
869014.0810	4475314.5418	338
869014.0810	4475814.5418	336
869014.0810	4476314.5418	333
869014.0810	4476814.5418	332
869014.0810	4477314.5418	332
869014.0810	4477814.5418	332
869014.0810	4478314.5418	333
869014.0810	4478814.5418	335
869014.0810	4479314.5418	336
869014.0810	4479814.5418	337
869014.0810	4480314.5418	338
869014.0810	4480814.5418	338
869014.0810	4481314.5418	339
869014.0810	4481814.5418	340
869014.0810	4482314.5418	341
869014.0810	4482814.5418	340
869014.0810	4483314.5418	339
869014.0810	4483814.5418	339
869014.0810	4484314.5418	339
869014.0810	4484814.5418	339
869014.0810	4485314.5418	339
869014.0810	4485814.5418	339
869014.0810	4486314.5418	341
869014.0810	4486814.5418	341
869014.0810	4487314.5418	341
869014.0810	4487814.5418	341
869014.0810	4488314.5418	342
869014.0810	4488814.5418	342
869014.0810	4489314.5418	343
869014.0810	4489814.5418	345
869014.0810	4490314.5418	346
869014.0810	4490814.5418	347
869014.0810	4491314.5418	348
869014.0810	4491814.5418	348
869014.0810	4492314.5418	349
869014.0810	4492814.5418	350
869014.0810	4493314.5418	351
869014.0810	4493814.5418	352
869014.0810	4494314.5418	353
869014.0810	4494814.5418	354
869014.0810	4495314.5418	355
869014.0810	4495814.5418	356
869014.0810	4496314.5418	359
869014.0810	4496814.5418	359
869014.0810	4497314.5418	363
869014.0810	4497814.5418	363
869014.0810	4498314.5418	363
869514.0810	4415814.5418	296
869514.0810	4418314.5418	293
869514.0810	4418814.5418	293
869514.0810	4419314.5418	294
869514.0810	4419814.5418	293
869514.0810	4420314.5418	293
869514.0810	4420814.5418	293
869514.0810	4421314.5418	293
869514.0810	4421814.5418	293
869514.0810	4428814.5418	295
869514.0810	4429314.5418	294
869514.0810	4429814.5418	293
869514.0810	4430314.5418	293
869514.0810	4430814.5418	293
869514.0810	4431314.5418	293
869514.0810	4431814.5418	293
869514.0810	4432314.5418	294
869514.0810	4432814.5418	295
869514.0810	4433314.5418	296
869514.0810	4433814.5418	290
869514.0810	4434314.5418	290
869514.0810	4434814.5418	290
869514.0810	4435314.5418	290
869514.0810	4435814.5418	291
869514.0810	4436314.5418	295
869514.0810	4436814.5418	294
869514.0810	4437314.5418	293
869514.0810	4437814.5418	292
869514.0810	4438314.5418	291
869514.0810	4438814.5418	290
869514.0810	4439314.5418	291
869514.0810	4439814.5418	290
869514.0810	4440314.5418	290
869514.0810	4440814.5418	295
869514.0810	4441314.5418	294
869514.0810	4441814.5418	293
869514.0810	4442314.5418	292
869514.0810	4442814.5418	293
869514.0810	4443314.5418	294
869514.0810	4443814.5418	295
869514.0810	4444314.5418	296
869514.0810	4444814.5418	297
869514.0810	4445314.5418	300
869514.0810	4445814.5418	297
869514.0810	4446314.5418	297
869514.0810	4446814.5418	297
869514.0810	4447314.5418	297
869514.0810	4447814.5418	297
869514.0810	4448314.5418	298
869514.0810	4448814.5418	298
869514.0810	4450814.5418	315
869514.0810	4451314.5418	314
869514.0810	4451814.5418	314
869514.0810	4452314.5418	314
869514.0810	4452814.5418	314
869514.0810	4453314.5418	313
869514.0810	4453814.5418	313
869514.0810	4454314.5418	310
869514.0810	4454814.5418	312
869514.0810	4455314.5418	311
869514.0810	4455814.5418	310
869514.0810	4456314.5418	311
869514.0810	4456814.5418	310
869514.0810	4457314.5418	314
869514.0810	4457814.5418	313
869514.0810	4458314.5418	312
869514.0810	4458814.5418	312
869514.0810	4459314.5418	311
869514.0810	4459814.5418	310
869514.0810	4460314.5418	310
869514.0810	4460814.5418	310
869514.0810	4461314.5418	311
869514.0810	4461814.5418	310
869514.0810	4462314.5418	310
869514.0810	4462814.5418	310
869514.0810	4463314.5418	310
869514.0810	4463814.5418	312
869514.0810	4464314.5418	312
869514.0810	4464814.5418	313
869514.0810	4465314.5418	312
869514.0810	4465814.5418	312
869514.0810	4466314.5418	312
869514.0810	4466814.5418	312
869514.0810	4467314.5418	312
869514.0810	4467814.5418	312
869514.0810	4468314.5418	313
869514.0810	4468814.5418	314
869514.0810	4469314.5418	318
869514.0810	4469814.5418	317
869514.0810	4470314.5418	317
869514.0810	4470814.5418	317
869514.0810	4471314.5418	318
869514.0810	4471814.5418	319
869514.0810	4472314.5418	334
869514.0810	4472814.5418	333
869514.0810	4473314.5418	332
869514.0810	4473814.5418	331
869514.0810	4474314.5418	331
869514.0810	4474814.5418	339
869514.0810	4475314.5418	334
869514.0810	4475814.5418	333
869514.0810	4476314.5418	332
869514.0810	4476814.5418	331
869514.0810	4477314.5418	331
869514.0810	4477814.5418	331
869514.0810	4478314.5418	332
869514.0810	4478814.5418	334
869514.0810	4479314.5418	332
869514.0810	4479814.5418	332
869514.0810	4480314.5418	340
869514.0810	4480814.5418	339
869514.0810	4481314.5418	339
869514.0810	4481814.5418	340
869514.0810	4482314.5418	335
869514.0810	4482814.5418	340
869514.0810	4483314.5418	339
869514.0810	4483814.5418	338
869514.0810	4484314.5418	338
869514.0810	4484814.5418	338
869514.0810	4485314.5418	338
869514.0810	4485814.5418	338
869514.0810	4486314.5418	339
869514.0810	4486814.5418	340
869514.0810	4487314.5418	340
869514.0810	4487814.5418	340
869514.0810	4488314.5418	341
869514.0810	4488814.5418	342
869514.0810	4489314.5418	343
869514.0810	4489814.5418	344
869514.0810	4490314.5418	345
869514.0810	4490814.5418	346
869514.0810	4491314.5418	347
869514.0810	4491814.5418	348
869514.0810	4492314.5418	349
869514.0810	4492814.5418	350
869514.0810	4493314.5418	351
869514.0810	4493814.5418	352
869514.0810	4494314.5418	353
869514.0810	4494814.5418	354
869514.0810	4495314.5418	355
869514.0810	4495814.5418	356
869514.0810	4496314.5418	362
869514.0810	4496814.5418	362
869514.0810	4497314.5418	378
869514.0810	4497814.5418	364
869514.0810	4498314.5418	378
869514.0810	4498814.5418	378
869514.0810	4502814.5418	396
869514.0810	4507314.5418	393
869514.0810	4507814.5418	392
869514.0810	4508314.5418	391
870014.0810	4414814.5418	298
870014.0810	4415314.5418	297
870014.0810	4415814.5418	296
870014.0810	4416314.5418	295
870014.0810	4416814.5418	294
870014.0810	4417314.5418	293
870014.0810	4417814.5418	292
870014.0810	4418314.5418	292
